proper_names	mapping_vec
ENSG00000185716	MOSMO
ENSG00000185721	DRG1
ENSG00000185722	ANKFY1
ENSG00000185728	YTHDF3
ENSG00000185730	ZNF696
ENSG00000185736	ADARB2
ENSG00000185737	NRG3
ENSG00000185739	SRL
ENSG00000185742	C11orf87
ENSG00000185745	IFIT1
ENSG00000185753	CXorf38
ENSG00000185760	KCNQ5
ENSG00000185761	ADAMTSL5
ENSG00000185774	KCNIP4
ENSG00000185787	MORF4L1
ENSG00000185792	NLRP9
ENSG00000185798	WDR53
ENSG00000185803	SLC52A2
ENSG00000185808	PIGP
ENSG00000185811	IKZF1
ENSG00000185813	PCYT2
ENSG00000185818	NAT8L
ENSG00000185823	NPAP1
ENSG00000185825	BCAP31
ENSG00000185837	HDHD5-AS1
ENSG00000185838	GNB1L
ENSG00000185842	DNAH14
ENSG00000185847	LINC01405
ENSG00000185860	CCDC190
ENSG00000185862	EVI2B
ENSG00000185869	ZNF829
ENSG00000185873	TMPRSS11B
ENSG00000185875	THNSL1
ENSG00000185880	TRIM69
ENSG00000185896	LAMP1
ENSG00000185900	POMK
ENSG00000185904	LINC00839
ENSG00000185905	C16orf54
ENSG00000185909	KLHDC8B
ENSG00000185915	KLHL34
ENSG00000185917	SETD4
ENSG00000185920	PTCH1
ENSG00000185924	RTN4RL1
ENSG00000185933	CALHM1
ENSG00000185942	NKAIN3
ENSG00000185946	RNPC3
ENSG00000185947	ZNF267
ENSG00000185950	IRS2
ENSG00000185955	C7orf61
ENSG00000185958	FAM186A
ENSG00000185963	BICD2
ENSG00000185972	CCIN
ENSG00000185974	GRK1
ENSG00000185985	SLITRK2
ENSG00000185988	PLK5
ENSG00000185989	RASA3
ENSG00000186001	LRCH3
ENSG00000186007	LEMD1
ENSG00000186009	ATP4B
ENSG00000186017	ZNF566
ENSG00000186020	ZNF529
ENSG00000186026	ZNF284
ENSG00000186049	KRT73
ENSG00000186051	TAL2
ENSG00000186056	MATN1-AS1
ENSG00000186073	C15orf41
ENSG00000186074	CD300LF
ENSG00000186075	ZPBP2
ENSG00000186081	KRT5
ENSG00000186088	GSAP
ENSG00000186094	AGBL4
ENSG00000186104	CYP2R1
ENSG00000186106	ANKRD46
ENSG00000186111	PIP5K1C
ENSG00000186115	CYP4F2
ENSG00000186118	TEX38
ENSG00000186130	ZBTB6
ENSG00000186132	C2orf76
ENSG00000186141	POLR3C
ENSG00000186143	PRR30
ENSG00000186153	WWOX
ENSG00000186160	CYP4Z1
ENSG00000186162	CIDECP1
ENSG00000186163	
ENSG00000186166	CCDC84
ENSG00000186174	BCL9L
ENSG00000186184	POLR1D
ENSG00000186185	KIF18B
ENSG00000186187	ZNRF1
ENSG00000186188	FFAR4
ENSG00000186191	BPIFB4
ENSG00000186193	SAPCD2
ENSG00000186197	EDARADD
ENSG00000186198	SLC51B
ENSG00000186204	CYP4F12
ENSG00000186205	MARC1
ENSG00000186222	BLOC1S4
ENSG00000186230	ZNF749
ENSG00000186231	KLHL32
ENSG00000186235	LINC02610
ENSG00000186260	MRTFB
ENSG00000186265	BTLA
ENSG00000186280	KDM4D
ENSG00000186283	TOR3A
ENSG00000186297	GABRA5
ENSG00000186298	PPP1CC
ENSG00000186300	ZNF555
ENSG00000186310	NAP1L3
ENSG00000186314	PRELID2
ENSG00000186318	BACE1
ENSG00000186326	RGS9BP
ENSG00000186329	TMEM212
ENSG00000186340	THBS2
ENSG00000186350	RXRA
ENSG00000186352	ANKRD37
ENSG00000186364	NUDT17
ENSG00000186369	LINC00643
ENSG00000186376	ZNF75D
ENSG00000186377	CYP4X1
ENSG00000186395	KRT10
ENSG00000186409	CCDC30
ENSG00000186416	NKRF
ENSG00000186417	GLDN
ENSG00000186431	FCAR
ENSG00000186432	KPNA4
ENSG00000186439	TRDN
ENSG00000186442	KRT3
ENSG00000186446	ZNF501
ENSG00000186448	ZNF197
ENSG00000186451	SPATA12
ENSG00000186452	TMPRSS12
ENSG00000186458	DEFB132
ENSG00000186462	NAP1L2
ENSG00000186468	RPS23
ENSG00000186469	GNG2
ENSG00000186470	BTN3A2
ENSG00000186471	AKAP14
ENSG00000186472	PCLO
ENSG00000186474	KLK12
ENSG00000186479	RGS7BP
ENSG00000186480	INSIG1
ENSG00000186487	MYT1L
ENSG00000186496	ZNF396
ENSG00000186501	TMEM222
ENSG00000186517	ARHGAP30
ENSG00000186522	SEPTIN10
ENSG00000186526	CYP4F8
ENSG00000186529	CYP4F3
ENSG00000186532	SMYD4
ENSG00000186564	FOXD2
ENSG00000186566	GPATCH8
ENSG00000186567	CEACAM19
ENSG00000186575	NF2
ENSG00000186577	SMIM29
ENSG00000186583	SPATC1
ENSG00000186591	UBE2H
ENSG00000186594	MIR22HG
ENSG00000186603	HPDL
ENSG00000186625	KATNA1
ENSG00000186628	FSD2
ENSG00000186635	ARAP1
ENSG00000186642	PDE2A
ENSG00000186648	CARMIL3
ENSG00000186665	C17orf58
ENSG00000186666	BCDIN3D
ENSG00000186675	MAGEE2
ENSG00000186684	CYP27C1
ENSG00000186687	LYRM7
ENSG00000186715	MST1L
ENSG00000186716	BCR
ENSG00000186723	
ENSG00000186732	MPPED1
ENSG00000186765	FSCN2
ENSG00000186790	FOXE3
ENSG00000186792	HYAL3
ENSG00000186803	IFNA10
ENSG00000186806	VSIG10L
ENSG00000186810	CXCR3
ENSG00000186812	ZNF397
ENSG00000186814	ZSCAN30
ENSG00000186815	TPCN1
ENSG00000186818	LILRB4
ENSG00000186827	TNFRSF4
ENSG00000186832	KRT16
ENSG00000186834	HEXIM1
ENSG00000186842	
ENSG00000186847	KRT14
ENSG00000186854	TRABD2A
ENSG00000186860	KRTAP17-1
ENSG00000186862	PDZD7
ENSG00000186866	POFUT2
ENSG00000186867	QRFPR
ENSG00000186868	MAPT
ENSG00000186871	ERCC6L
ENSG00000186889	TMEM17
ENSG00000186891	TNFRSF18
ENSG00000186895	FGF3
ENSG00000186907	RTN4RL2
ENSG00000186908	ZDHHC17
ENSG00000186912	P2RY4
ENSG00000186918	ZNF395
ENSG00000186919	ZACN
ENSG00000186951	PPARA
ENSG00000186952	TMEM232
ENSG00000186960	LINC01551
ENSG00000186976	EFCAB6
ENSG00000186994	KANK3
ENSG00000186998	EMID1
ENSG00000187003	ACTL7A
ENSG00000187010	RHD
ENSG00000187013	C17orf82
ENSG00000187017	ESPN
ENSG00000187021	PNLIPRP1
ENSG00000187024	PTRH1
ENSG00000187045	TMPRSS6
ENSG00000187048	CYP4A11
ENSG00000187049	TMEM216
ENSG00000187051	RPS19BP1
ENSG00000187066	TMEM262
ENSG00000187068	C3orf70
ENSG00000187079	TEAD1
ENSG00000187091	PLCD1
ENSG00000187094	CCK
ENSG00000187097	ENTPD5
ENSG00000187098	MITF
ENSG00000187105	HEATR4
ENSG00000187109	NAP1L1
ENSG00000187116	LILRA5
ENSG00000187118	CMC1
ENSG00000187123	LYPD6
ENSG00000187134	AKR1C1
ENSG00000187140	FOXD3
ENSG00000187144	SPATA21
ENSG00000187147	RNF220
ENSG00000187164	SHTN1
ENSG00000187166	H1-7
ENSG00000187186	
ENSG00000187187	ZNF546
ENSG00000187189	TSPYL4
ENSG00000187210	GCNT1
ENSG00000187229	
ENSG00000187231	SESTD1
ENSG00000187239	FNBP1
ENSG00000187240	DYNC2H1
ENSG00000187242	KRT12
ENSG00000187244	BCAM
ENSG00000187257	RSBN1L
ENSG00000187260	WDR86
ENSG00000187266	EPOR
ENSG00000187268	FAM9C
ENSG00000187288	CIDEC
ENSG00000187323	DCC
ENSG00000187325	TAF9B
ENSG00000187372	PCDHB13
ENSG00000187391	MAGI2
ENSG00000187398	LUZP2
ENSG00000187416	LHFPL3
ENSG00000187446	CHP1
ENSG00000187474	FPR3
ENSG00000187475	H1-6
ENSG00000187481	HSD3BP1
ENSG00000187486	KCNJ11
ENSG00000187498	COL4A1
ENSG00000187513	GJA4
ENSG00000187522	HSPA14
ENSG00000187527	ATP13A5
ENSG00000187531	SIRT7
ENSG00000187535	IFT140
ENSG00000187554	TLR5
ENSG00000187555	USP7
ENSG00000187556	NANOS3
ENSG00000187583	PLEKHN1
ENSG00000187595	ZNF385C
ENSG00000187600	LINC02583
ENSG00000187601	MAGEH1
ENSG00000187605	TET3
ENSG00000187608	ISG15
ENSG00000187609	EXD3
ENSG00000187624	C17orf97
ENSG00000187626	ZKSCAN4
ENSG00000187634	SAMD11
ENSG00000187642	PERM1
ENSG00000187672	ERC2
ENSG00000187676	B3GLCT
ENSG00000187678	SPRY4
ENSG00000187688	TRPV2
ENSG00000187699	C2orf88
ENSG00000187713	TMEM203
ENSG00000187715	KBTBD12
ENSG00000187720	THSD4
ENSG00000187726	DNAJB13
ENSG00000187730	GABRD
ENSG00000187741	FANCA
ENSG00000187742	SECISBP2
ENSG00000187758	ADH1A
ENSG00000187764	SEMA4D
ENSG00000187772	LIN28B
ENSG00000187773	DIPK1C
ENSG00000187775	DNAH17
ENSG00000187778	MCRS1
ENSG00000187783	TMEM72
ENSG00000187790	FANCM
ENSG00000187791	FAM205C
ENSG00000187792	ZNF70
ENSG00000187796	CARD9
ENSG00000187800	PEAR1
ENSG00000187801	ZFP69B
ENSG00000187815	ZFP69
ENSG00000187824	TMEM220
ENSG00000187837	H1-2
ENSG00000187840	EIF4EBP1
ENSG00000187848	P2RX2
ENSG00000187860	CCDC157
ENSG00000187867	PALM3
ENSG00000187889	FYB2
ENSG00000187893	CXXC1P1
ENSG00000187902	SHISA7
ENSG00000187905	LRRC74B
ENSG00000187908	DMBT1
ENSG00000187918	OR51I2
ENSG00000187951	
ENSG00000187954	CYHR1
ENSG00000187955	COL14A1
ENSG00000187957	DNER
ENSG00000187961	KLHL17
ENSG00000187969	ZCCHC13
ENSG00000187984	ANKRD19P
ENSG00000187987	ZSCAN23
ENSG00000187997	C17orf99
ENSG00000188000	OR7D2
ENSG00000188001	TPRG1
ENSG00000188002	
ENSG00000188004	SNHG28
ENSG00000188010	MORN2
ENSG00000188011	RTP5
ENSG00000188021	UBQLN2
ENSG00000188026	RILPL1
ENSG00000188037	CLCN1
ENSG00000188042	ARL4C
ENSG00000188051	TMEM221
ENSG00000188056	TREML4
ENSG00000188060	RAB42
ENSG00000188064	WNT7B
ENSG00000188070	C11orf95
ENSG00000188076	SCGB1C1
ENSG00000188078	
ENSG00000188095	MESP2
ENSG00000188107	EYS
ENSG00000188112	C6orf132
ENSG00000188130	MAPK12
ENSG00000188153	COL4A5
ENSG00000188157	AGRN
ENSG00000188158	NHS
ENSG00000188163	FAM166A
ENSG00000188175	HEPACAM2
ENSG00000188176	SMTNL2
ENSG00000188177	ZC3H6
ENSG00000188186	LAMTOR4
ENSG00000188191	PRKAR1B
ENSG00000188206	
ENSG00000188227	ZNF793
ENSG00000188229	TUBB4B
ENSG00000188242	
ENSG00000188243	COMMD6
ENSG00000188257	PLA2G2A
ENSG00000188266	HYKK
ENSG00000188277	C15orf62
ENSG00000188283	ZNF383
ENSG00000188290	HES4
ENSG00000188293	IGFL1
ENSG00000188295	ZNF669
ENSG00000188312	CENPP
ENSG00000188313	PLSCR1
ENSG00000188315	C3orf62
ENSG00000188322	SBK1
ENSG00000188338	SLC38A3
ENSG00000188342	GTF2F2
ENSG00000188343	FAM92A
ENSG00000188352	FOCAD
ENSG00000188368	PRR19
ENSG00000188373	C10orf99
ENSG00000188379	IFNA2
ENSG00000188385	JAKMIP3
ENSG00000188389	PDCD1
ENSG00000188404	SELL
ENSG00000188419	CHM
ENSG00000188425	
ENSG00000188483	IER5L
ENSG00000188486	H2AX
ENSG00000188487	INSC
ENSG00000188488	SERPINA5
ENSG00000188493	C19orf54
ENSG00000188501	LCTL
ENSG00000188505	NCCRP1
ENSG00000188508	KRTDAP
ENSG00000188511	C22orf34
ENSG00000188517	COL25A1
ENSG00000188522	FAM83G
ENSG00000188529	SRSF10
ENSG00000188542	DUSP28
ENSG00000188549	CCDC9B
ENSG00000188554	NBR1
ENSG00000188559	RALGAPA2
ENSG00000188566	NDOR1
ENSG00000188573	FBLL1
ENSG00000188580	NKAIN2
ENSG00000188581	KRTAP1-1
ENSG00000188582	PAQR9
ENSG00000188596	CFAP54
ENSG00000188613	NANOS1
ENSG00000188636	RTL6
ENSG00000188641	DPYD
ENSG00000188643	S100A16
ENSG00000188647	PTAR1
ENSG00000188660	LINC00319
ENSG00000188662	H1-9
ENSG00000188672	RHCE
ENSG00000188674	C2orf80
ENSG00000188676	IDO2
ENSG00000188677	PARVB
ENSG00000188690	UROS
ENSG00000188693	CYP51A1-AS1
ENSG00000188706	ZDHHC9
ENSG00000188725	SMIM15
ENSG00000188730	VWC2
ENSG00000188732	FAM221A
ENSG00000188735	TMEM120B
ENSG00000188738	FSIP2
ENSG00000188747	NOXA1
ENSG00000188760	TMEM198
ENSG00000188761	BCL2L15
ENSG00000188763	FZD9
ENSG00000188770	OPTC
ENSG00000188778	ADRB3
ENSG00000188783	PRELP
ENSG00000188784	PLA2G2E
ENSG00000188786	MTF1
ENSG00000188800	TMCO2
ENSG00000188803	SHISA6
ENSG00000188807	TMEM201
ENSG00000188811	NHLRC3
ENSG00000188816	HMX2
ENSG00000188817	SNTN
ENSG00000188818	ZDHHC11
ENSG00000188820	CALHM6
ENSG00000188822	CNR2
ENSG00000188825	LINC00910
ENSG00000188827	SLX4
ENSG00000188846	RPL14
ENSG00000188848	BEND4
ENSG00000188859	FAM78B
ENSG00000188868	ZNF563
ENSG00000188895	MSL1
ENSG00000188897	
ENSG00000188906	LRRK2
ENSG00000188910	GJB3
ENSG00000188916	INSYN2A
ENSG00000188917	TRMT2B
ENSG00000188921	HACD4
ENSG00000188931	CFAP126
ENSG00000188937	NYX
ENSG00000188938	FAM120AOS
ENSG00000188958	UTS2B
ENSG00000188959	C9orf152
ENSG00000188976	NOC2L
ENSG00000188981	MSANTD1
ENSG00000188986	NELFB
ENSG00000188992	LIPI
ENSG00000188993	LRRC66
ENSG00000188994	ZNF292
ENSG00000188997	KCTD21
ENSG00000189001	SBSN
ENSG00000189007	ADAT2
ENSG00000189037	DUSP21
ENSG00000189042	ZNF567
ENSG00000189043	NDUFA4
ENSG00000189046	ALKBH2
ENSG00000189050	RNFT1
ENSG00000189056	RELN
ENSG00000189057	FAM111B
ENSG00000189058	APOD
ENSG00000189060	H1-0
ENSG00000189067	LITAF
ENSG00000189068	VSTM1
ENSG00000189077	TMEM120A
ENSG00000189079	ARID2
ENSG00000189091	SF3B3
ENSG00000189108	IL1RAPL2
ENSG00000189120	SP6
ENSG00000189129	PLAC9
ENSG00000189132	FAM47B
ENSG00000189134	NKAPL
ENSG00000189139	FSCB
ENSG00000189143	CLDN4
ENSG00000189144	ZNF573
ENSG00000189159	JPT1
ENSG00000189164	ZNF527
ENSG00000189180	ZNF33A
ENSG00000189182	KRT77
ENSG00000189184	PCDH18
ENSG00000189186	DCAF8L2
ENSG00000189190	ZNF600
ENSG00000189195	BTBD8
ENSG00000189221	MAOA
ENSG00000189223	PAX8-AS1
ENSG00000189227	C15orf61
ENSG00000189229	
ENSG00000189238	LINC00943
ENSG00000189241	TSPYL1
ENSG00000189266	PNRC2
ENSG00000189269	DRICH1
ENSG00000189280	GJB5
ENSG00000189283	FHIT
ENSG00000189292	ALKAL2
ENSG00000189298	ZKSCAN3
ENSG00000189299	FOXR2
ENSG00000189306	RRP7A
ENSG00000189308	LIN54
ENSG00000189334	S100A14
ENSG00000189337	KAZN
ENSG00000189350	TOGARAM2
ENSG00000189362	NEMP2
ENSG00000189369	GSPT2
ENSG00000189372	
ENSG00000189376	C8orf76
ENSG00000189377	CXCL17
ENSG00000189398	OR7E12P
ENSG00000189403	HMGB1
ENSG00000189410	SH2D5
ENSG00000189419	SPATA41
ENSG00000189430	NCR1
ENSG00000189433	GJB4
ENSG00000196071	OR2L13
ENSG00000196072	BLOC1S2
ENSG00000196074	SYCP2
ENSG00000196083	IL1RAP
ENSG00000196090	PTPRT
ENSG00000196091	MYBPC1
ENSG00000196092	PAX5
ENSG00000196104	SPOCK3
ENSG00000196115	ADAM5
ENSG00000196116	TDRD7
ENSG00000196118	CCDC189
ENSG00000196123	KIAA0895L
ENSG00000196126	HLA-DRB1
ENSG00000196131	VN1R2
ENSG00000196132	MYT1
ENSG00000196139	AKR1C3
ENSG00000196141	SPATS2L
ENSG00000196150	ZNF250
ENSG00000196151	WDSUB1
ENSG00000196152	ZNF79
ENSG00000196154	S100A4
ENSG00000196155	
ENSG00000196156	KRTAP4-3
ENSG00000196159	FAT4
ENSG00000196167	COLCA1
ENSG00000196169	KIF19
ENSG00000196172	ZNF681
ENSG00000196177	ACADSB
ENSG00000196182	STK40
ENSG00000196184	OR10J1
ENSG00000196187	TMEM63A
ENSG00000196188	CTSE
ENSG00000196189	SEMA4A
ENSG00000196196	HRCT1
ENSG00000196199	MPHOSPH8
ENSG00000196208	GREB1
ENSG00000196209	SIRPB2
ENSG00000196214	ZNF766
ENSG00000196218	RYR1
ENSG00000196220	SRGAP3
ENSG00000196227	FAM217B
ENSG00000196230	TUBB
ENSG00000196233	LCOR
ENSG00000196235	SUPT5H
ENSG00000196236	XPNPEP3
ENSG00000196242	OR2C3
ENSG00000196243	LINC00615
ENSG00000196247	ZNF107
ENSG00000196260	SFTA2
ENSG00000196262	PPIA
ENSG00000196263	ZNF471
ENSG00000196268	ZNF493
ENSG00000196273	LINC00523
ENSG00000196277	GRM7
ENSG00000196284	SUPT3H
ENSG00000196290	NIF3L1
ENSG00000196295	GARS-DT
ENSG00000196296	ATP2A1
ENSG00000196305	IARS1
ENSG00000196323	ZBTB44
ENSG00000196329	GIMAP5
ENSG00000196335	STK31
ENSG00000196338	NLGN3
ENSG00000196341	OR8D1
ENSG00000196344	ADH7
ENSG00000196345	ZKSCAN7
ENSG00000196352	CD55
ENSG00000196353	CPNE4
ENSG00000196357	ZNF565
ENSG00000196358	NTNG2
ENSG00000196361	ELAVL3
ENSG00000196363	WDR5
ENSG00000196365	LONP1
ENSG00000196366	C9orf163
ENSG00000196367	TRRAP
ENSG00000196368	NUDT11
ENSG00000196372	ASB13
ENSG00000196376	SLC35F1
ENSG00000196378	ZNF34
ENSG00000196387	ZNF140
ENSG00000196396	PTPN1
ENSG00000196403	OR10D1P
ENSG00000196405	EVL
ENSG00000196408	NOXO1
ENSG00000196411	EPHB4
ENSG00000196415	PRTN3
ENSG00000196417	ZNF765
ENSG00000196418	ZNF124
ENSG00000196420	S100A5
ENSG00000196421	C20orf204
ENSG00000196422	PPP1R26
ENSG00000196428	TSC22D2
ENSG00000196431	CRYBA4
ENSG00000196433	ASMT
ENSG00000196436	NPIPB15
ENSG00000196437	ZNF569
ENSG00000196440	ARMCX4
ENSG00000196449	YRDC
ENSG00000196453	ZNF777
ENSG00000196455	PIK3R4
ENSG00000196456	ZNF775
ENSG00000196459	TRAPPC2
ENSG00000196465	MYL6B
ENSG00000196468	FGF16
ENSG00000196470	SIAH1
ENSG00000196475	GK2
ENSG00000196476	C20orf96
ENSG00000196482	ESRRG
ENSG00000196497	IPO4
ENSG00000196498	NCOR2
ENSG00000196502	SULT1A1
ENSG00000196503	ARL9
ENSG00000196504	PRPF40A
ENSG00000196505	GDAP2
ENSG00000196507	TCEAL3
ENSG00000196510	ANAPC7
ENSG00000196511	TPK1
ENSG00000196517	SLC6A9
ENSG00000196526	AFAP1
ENSG00000196531	NACA
ENSG00000196542	SPTSSB
ENSG00000196544	BORCS6
ENSG00000196547	MAN2A2
ENSG00000196549	MME
ENSG00000196553	CCDC196
ENSG00000196557	CACNA1H
ENSG00000196562	SULF2
ENSG00000196565	HBG2
ENSG00000196569	LAMA2
ENSG00000196576	PLXNB2
ENSG00000196581	AJAP1
ENSG00000196584	XRCC2
ENSG00000196586	MYO6
ENSG00000196588	MRTFA
ENSG00000196591	HDAC2
ENSG00000196597	ZNF782
ENSG00000196600	SLC22A25
ENSG00000196605	ZNF846
ENSG00000196611	MMP1
ENSG00000196616	ADH1B
ENSG00000196620	UGT2B15
ENSG00000196628	TCF4
ENSG00000196632	WNK3
ENSG00000196636	SDHAF3
ENSG00000196639	HRH1
ENSG00000196642	RABL6
ENSG00000196646	ZNF136
ENSG00000196652	ZKSCAN5
ENSG00000196653	ZNF502
ENSG00000196655	TRAPPC4
ENSG00000196659	TTC30B
ENSG00000196660	SLC30A10
ENSG00000196663	TECPR2
ENSG00000196664	TLR7
ENSG00000196668	LINC00173
ENSG00000196670	ZFP62
ENSG00000196678	ERI2
ENSG00000196683	TOMM7
ENSG00000196684	HSH2D
ENSG00000196700	ZNF512B
ENSG00000196704	AMZ2
ENSG00000196712	NF1
ENSG00000196715	VKORC1L1
ENSG00000196724	ZNF418
ENSG00000196730	DAPK1
ENSG00000196734	LCE1B
ENSG00000196735	HLA-DQA1
ENSG00000196739	COL27A1
ENSG00000196741	LINC01560
ENSG00000196743	GM2A
ENSG00000196754	S100A2
ENSG00000196756	SNHG17
ENSG00000196767	POU3F4
ENSG00000196776	CD47
ENSG00000196781	TLE1
ENSG00000196782	MAML3
ENSG00000196787	H2AC11
ENSG00000196792	STRN3
ENSG00000196793	ZNF239
ENSG00000196810	CTBP1-DT
ENSG00000196811	CHRNG
ENSG00000196812	ZSCAN16
ENSG00000196814	MVB12B
ENSG00000196821	ILRUN
ENSG00000196839	ADA
ENSG00000196843	ARID5A
ENSG00000196844	PATE2
ENSG00000196850	PPTC7
ENSG00000196865	NHLRC2
ENSG00000196867	ZFP28
ENSG00000196872	KIAA1211L
ENSG00000196876	SCN8A
ENSG00000196878	LAMB3
ENSG00000196893	
ENSG00000196900	TEX43
ENSG00000196911	KPNA5
ENSG00000196914	ARHGEF12
ENSG00000196917	HCAR1
ENSG00000196922	ZNF252P
ENSG00000196923	PDLIM7
ENSG00000196924	FLNA
ENSG00000196932	TMEM26
ENSG00000196935	SRGAP1
ENSG00000196937	FAM3C
ENSG00000196943	NOP9
ENSG00000196950	SLC39A10
ENSG00000196951	SCOC-AS1
ENSG00000196954	CASP4
ENSG00000196961	AP2A1
ENSG00000196968	FUT11
ENSG00000196975	ANXA4
ENSG00000196976	LAGE3
ENSG00000196981	WDR5B
ENSG00000197006	METTL9
ENSG00000197008	ZNF138
ENSG00000197013	ZNF429
ENSG00000197016	ZNF470
ENSG00000197019	SERTAD1
ENSG00000197020	ZNF100
ENSG00000197021	CXorf40B
ENSG00000197024	ZNF398
ENSG00000197037	ZSCAN25
ENSG00000197043	ANXA6
ENSG00000197044	ZNF441
ENSG00000197045	GMFB
ENSG00000197046	SIGLEC15
ENSG00000197050	ZNF420
ENSG00000197054	ZNF763
ENSG00000197056	ZMYM1
ENSG00000197057	DTHD1
ENSG00000197061	H4C3
ENSG00000197062	ZSCAN26
ENSG00000197063	MAFG
ENSG00000197070	ARRDC1
ENSG00000197077	KIAA1671
ENSG00000197079	KRT35
ENSG00000197081	IGF2R
ENSG00000197083	ZNF300P1
ENSG00000197085	NPSR1-AS1
ENSG00000197093	GAL3ST4
ENSG00000197102	DYNC1H1
ENSG00000197106	SLC6A17
ENSG00000197111	PCBP2
ENSG00000197119	SLC25A29
ENSG00000197121	PGAP1
ENSG00000197122	SRC
ENSG00000197124	ZNF682
ENSG00000197125	OR8B8
ENSG00000197134	ZNF257
ENSG00000197136	PCNX3
ENSG00000197140	ADAM32
ENSG00000197142	ACSL5
ENSG00000197147	LRRC8B
ENSG00000197150	ABCB8
ENSG00000197157	SND1
ENSG00000197162	ZNF785
ENSG00000197165	SULT1A2
ENSG00000197170	PSMD12
ENSG00000197171	
ENSG00000197177	ADGRA1
ENSG00000197181	PIWIL2
ENSG00000197182	MIRLET7BHG
ENSG00000197183	NOL4L
ENSG00000197191	CYSRT1
ENSG00000197208	SLC22A4
ENSG00000197217	ENTPD4
ENSG00000197223	C1D
ENSG00000197226	TBC1D9B
ENSG00000197233	OR1J2
ENSG00000197245	FAM110D
ENSG00000197249	SERPINA1
ENSG00000197256	KANK2
ENSG00000197261	C6orf141
ENSG00000197263	
ENSG00000197265	GTF2E2
ENSG00000197272	IL27
ENSG00000197273	GUCA2A
ENSG00000197275	RAD54B
ENSG00000197279	ZNF165
ENSG00000197283	SYNGAP1
ENSG00000197291	RAMP2-AS1
ENSG00000197296	FITM2
ENSG00000197299	BLM
ENSG00000197302	ZNF720
ENSG00000197308	GATA3-AS1
ENSG00000197309	OR10D3
ENSG00000197312	DDI2
ENSG00000197321	SVIL
ENSG00000197323	TRIM33
ENSG00000197324	LRP10
ENSG00000197329	PELI1
ENSG00000197345	MRPL21
ENSG00000197355	UAP1L1
ENSG00000197362	ZNF786
ENSG00000197363	ZNF517
ENSG00000197372	ZNF675
ENSG00000197375	SLC22A5
ENSG00000197380	DACT3
ENSG00000197381	ADARB1
ENSG00000197386	HTT
ENSG00000197405	C5AR1
ENSG00000197406	DIO3
ENSG00000197408	CYP2B6
ENSG00000197409	H3C4
ENSG00000197410	DCHS2
ENSG00000197415	VEPH1
ENSG00000197429	IPP
ENSG00000197430	OPALIN
ENSG00000197442	MAP3K5
ENSG00000197444	OGDHL
ENSG00000197448	GSTK1
ENSG00000197451	HNRNPAB
ENSG00000197457	STMN3
ENSG00000197461	PDGFA
ENSG00000197465	GYPE
ENSG00000197467	COL13A1
ENSG00000197475	ADAM3A
ENSG00000197479	PCDHB11
ENSG00000197483	ZNF628
ENSG00000197487	GALP
ENSG00000197496	SLC2A10
ENSG00000197497	ZNF665
ENSG00000197498	RPF2
ENSG00000197503	LINC00477
ENSG00000197506	SLC28A3
ENSG00000197530	MIB2
ENSG00000197535	MYO5A
ENSG00000197536	IRF1-AS1
ENSG00000197540	GZMM
ENSG00000197548	ATG7
ENSG00000197555	SIPA1L1
ENSG00000197557	TTC30A
ENSG00000197558	SSPO
ENSG00000197561	ELANE
ENSG00000197562	RAB40C
ENSG00000197563	PIGN
ENSG00000197565	COL4A6
ENSG00000197566	ZNF624
ENSG00000197568	HHLA3
ENSG00000197579	TOPORS
ENSG00000197580	BCO2
ENSG00000197584	KCNMB2
ENSG00000197586	ENTPD6
ENSG00000197587	DMBX1
ENSG00000197594	ENPP1
ENSG00000197601	FAR1
ENSG00000197603	CPLANE1
ENSG00000197614	MFAP5
ENSG00000197616	MYH6
ENSG00000197617	VN1R5
ENSG00000197619	ZNF615
ENSG00000197622	CDC42SE1
ENSG00000197629	MPEG1
ENSG00000197635	DPP4
ENSG00000197641	SERPINB13
ENSG00000197646	PDCD1LG2
ENSG00000197651	CCER1
ENSG00000197653	DNAH10
ENSG00000197658	SLC22A24
ENSG00000197670	
ENSG00000197694	SPTAN1
ENSG00000197696	NMB
ENSG00000197702	PARVA
ENSG00000197705	KLHL14
ENSG00000197712	FAM114A1
ENSG00000197713	RPE
ENSG00000197714	ZNF460
ENSG00000197721	CR1L
ENSG00000197724	PHF2
ENSG00000197734	C14orf178
ENSG00000197746	PSAP
ENSG00000197747	S100A10
ENSG00000197748	CFAP43
ENSG00000197753	LHFPL5
ENSG00000197756	RPL37A
ENSG00000197766	CFD
ENSG00000197768	STPG3
ENSG00000197769	MAP1LC3C
ENSG00000197771	MCMBP
ENSG00000197774	EME2
ENSG00000197776	KLHDC1
ENSG00000197779	ZNF81
ENSG00000197780	TAF13
ENSG00000197785	ATAD3A
ENSG00000197798	FAM118B
ENSG00000197808	ZNF461
ENSG00000197818	SLC9A8
ENSG00000197826	CFAP299
ENSG00000197838	CYP2A13
ENSG00000197849	OR8G1
ENSG00000197852	INKA2
ENSG00000197857	ZNF44
ENSG00000197858	GPAA1
ENSG00000197859	ADAMTSL2
ENSG00000197860	SGTB
ENSG00000197870	PRB3
ENSG00000197872	FAM49A
ENSG00000197879	MYO1C
ENSG00000197880	MDS2
ENSG00000197885	NKIRAS1
ENSG00000197888	UGT2B17
